x_m,y_m,lon,lat
2081690.5180312512,7361321.88848206,-93.94251726668475,30.22884766517997
1797823.8055616368,7551865.419133537,-96.83961782642844,32.04889426646504
1341960.1750198766,7468107.903942452,-101.66402253791887,31.32268203216243
1759586.689972213,6904548.7842236655,-97.40616281750148,26.225602043773836
1697857.9723106134,7368004.445637477,-97.9364725049353,30.415745172427524
1393067.3142494282,7714278.934639409,-101.15295503829897,33.54406168228694
1570338.2784931925,7568284.587715412,-99.25223219279314,32.23279465663149
1346405.4425122552,7330640.212879843,-101.59634358889906,30.08599821577305
1579020.9153709235,7038952.999210599,-99.20057978564643,27.464486961221194
1779653.4590742951,7569305.110536557,-97.02736950623591,32.210316667636285
1149463.0708455783,7526135.459594295,-103.71022049563015,31.802725821734118
1392599.0978708863,7771345.559749396,-101.16447527213202,34.057876037525006
1952541.5815703147,7476044.0159554295,-95.23413163675163,31.31709547025838
1715841.7323917393,7523353.363647704,-97.71552820502693,31.810519598074425
1798608.8708897932,7465926.097633917,-96.85717950257539,31.275578542443323
1919807.2595571324,7283987.654690113,-95.65780573438259,29.60169256638259
1547806.1229468975,7516911.197169022,-99.49426526814105,31.771607479636707
1864526.413957767,7369592.030338652,-96.19871466709392,30.390282773358855
1968354.476386359,7334381.111949178,-95.1333727138779,30.036916782105376
1290485.1982798972,7805939.789359421,-102.27911288760356,34.35514142735838
1701139.792523002,7490574.2517881645,-97.87774556403883,31.518211565782114
1427148.5294342325,7529497.4668466095,-100.77161644495861,31.8835769315799
1358072.8464748461,7837656.528481953,-101.54883716524127,34.651387729459415
2018409.6577594748,7667791.303755593,-94.44016711437276,33.01332487743565
1640687.0925126881,7765631.376492691,-98.47552345406473,34.00277430028699
1721592.7364312224,7411624.3171469215,-97.67946418796586,30.804090187759595
1897573.0993656013,7224572.578547986,-95.91026219041046,29.07449875039086
2053539.5297250003,7515257.322058532,-94.15047235725878,31.626031763288104
1232610.5682117739,7816357.600227543,-102.91139864582927,34.43674238205783
1731122.1457953984,7710055.7967892205,-97.5093894360461,33.4876386763191
2073849.8559941167,7361974.575504572,-94.023640502357,30.238550642553278
1484950.2956637498,7370299.1007868685,-100.15701437181474,30.452914083317413
1864068.8373381514,7570766.7832850795,-96.13016068550935,32.199984534890206
1217017.9390800623,7600872.377796744,-103.0171464113921,32.49350683679772
1071899.403516809,7419203.301481938,-104.48452654029754,30.815144308226234
1820219.4718783214,7305699.112821433,-96.68042692428689,29.828139640616158
1445802.903140531,7658488.601173647,-100.58121454638939,33.04553820858212
1531128.6273426502,7153681.723876695,-99.68174624879993,28.501434664627407
1441782.999218646,8025214.183681065,-100.64732548830442,36.35042963385418
1650688.8231693637,6909466.7835976565,-98.49344152234038,26.288291394471948
1661933.6717309626,6956335.463505955,-98.37414836522332,26.71035110566262
1894705.145249892,7463449.323833155,-95.84758882199343,31.224800183325897
1716060.1168301676,7007019.561383764,-97.82080567279665,27.159611244202452
1273627.6383322808,7728397.36451365,-102.44380997813688,33.653695820728984
1528768.8982990957,7097575.636230231,-99.70738945355423,27.995605158014165
1924222.0734109427,7299959.958939107,-95.60563394041026,29.74385650422946
2068620.357875835,7502249.182390286,-93.9988578311148,31.501869836558967
1432439.7510796366,7318543.51157967,-100.70141609354908,29.98512163518514
1443279.5389599488,7709953.516724089,-100.61132285863687,33.508721524806184
1221994.3729404968,7555338.5249604015,-102.95117107853565,32.08506512054778
1036663.4378162583,7485643.677003138,-104.883868829934,31.399179408688514
1160968.647460883,7535502.813212708,-103.59174422424704,31.89039730104778
1988810.42590195,7603893.945154374,-94.78936563556765,32.45183903328093
2060071.1412580775,7470285.608475946,-94.1068581078234,31.21874784304168
1531640.3587553394,7161410.200617551,-99.67628310025796,28.571086025386496
1802623.9278058526,7334386.193555316,-96.8542818241815,30.090964510069213
1550440.065563724,7410487.655360935,-99.47177465809968,30.813685207602997
1029468.4207066743,7416158.612542645,-104.92702738010563,30.77152898731195
1524525.8847612094,7195898.205378288,-99.74827052310266,28.882074262327016
1565866.4673631843,7209973.22608639,-99.32307109903746,29.007336570872255
1606544.3543897946,7315567.29338854,-98.89418788912842,29.955454534101236
1315978.6796937727,7352824.720963665,-101.91650945145636,30.281359224949465
1600586.7439571265,7665646.288648542,-98.9205816949025,33.10683550090557
1188475.6471799407,7255121.596773205,-103.2142657757219,29.37513701711198
1588221.0223711296,7691171.915602214,-99.05092506292377,33.33763338968734
1472960.1010571849,7752012.45100829,-100.29263293013878,33.88852832980696
1748970.2141254973,7270651.163703661,-97.4271755457338,29.529693210473813
1606049.2976515936,6937422.064299138,-98.93702555415584,26.54561493399608
1732525.0162255038,7136860.736271295,-97.6267079542181,28.327715841389306
1626052.2775581877,7499355.588177341,-98.66879259639786,31.607773704840437
1700152.537782705,7629460.839900941,-97.85982599513568,32.76811637987566
1584757.7993485457,7679452.411217522,-99.08921816044698,33.23239424885184
1625339.8181787827,7539650.676951761,-98.67120719928731,31.97046509014782
1558496.0056151839,7511354.477221417,-99.38150822099823,31.72111126241042
1468373.8599758996,7941160.168680655,-100.34871623470087,35.592985856455144
1662744.7741176926,7487714.14449708,-98.28325301048913,31.498467427064483
1470215.8826454338,7606915.070636628,-100.31782303320269,32.58222449037227
1406790.0059166648,7949389.559163497,-101.02856335544163,35.66375909901577
2010233.2208560966,7632063.63118099,-94.54657880838933,32.69579666209996
1093417.5816623191,7498807.463293512,-104.29166220996079,31.53871480891098
1635416.646307025,7729231.274527285,-98.53783732221176,33.67565369770886
2089653.5194843668,7344117.60879951,-93.86967574840942,30.07023863596627
1386541.9999611375,7435386.869749587,-101.19095230669359,31.033385251690014
1583090.636880807,7604931.09632792,-99.11354544747465,32.56175827384431
1799785.4560252337,7693588.039021545,-96.77500180657019,33.323467321845875
1302425.622287571,7673749.831935461,-102.12169669277587,33.167149582024756
1319373.6182199244,7652602.301556208,-101.93576459073392,32.97961386597595
1796536.5756338441,7581886.358708179,-96.84418874511876,32.31929617385203
1426298.1579611376,7453475.976823495,-100.77498576778592,31.19936477341608
1370583.5756479925,7743654.102980204,-101.39935518348132,33.806214402809275
1580840.4020369872,7587256.104453199,-99.13901857170015,32.40284531297624
1152365.7928401064,7440627.112313548,-103.64968702640586,31.034453286156328
1343886.95919218,7987178.293670706,-101.72911552044764,35.99761449796741
1686816.5820647366,7616388.376658462,-98.00491118152526,32.652718710214735
1956368.5896944222,7503581.9871560875,-95.18126005061279,31.5632087656776
1448333.2118317822,7785021.623186894,-100.56095673815075,34.18496473072658
1649976.09214758,7369935.801729117,-98.43548804914013,30.44019476317184
1410238.913971319,7494543.63686109,-100.94753978225742,31.56783330478872
1238337.9161774102,7418524.471124434,-102.74178071086949,30.85793637417635
1229585.2171289218,7487654.739522302,-102.85211666572089,31.47793631130232
1401058.8211755916,7628834.894789822,-101.05799024924664,32.775643882166854
1801120.7448732024,7740806.693183549,-96.74571265955161,33.74807323332119
1223130.511733631,7604296.451860651,-102.95297948392175,32.52579679443274
1243293.8091928046,8020390.431541543,-102.85236881112796,36.27854750786298
1549119.4967081905,7435732.776716637,-99.48437227646332,31.040963122097295
2031747.8430039447,7300495.91524391,-94.49318731124771,29.70537817860079
1801687.4208626149,7514553.304611582,-96.81004943217225,31.712240853705488
1044529.112867648,7422067.1492555775,-104.772188871088,30.830599417232012
1628944.1114842347,7328179.0231167525,-98.66013876012238,30.066775959446446
1556300.9533347099,7701080.757293296,-99.39372654118762,33.42885909811982
1606521.5930603524,7481244.540079982,-98.87697714117473,31.44673819624921
1348344.558325139,7301441.31486083,-101.57188386230773,29.823360224705468
1082791.3059859325,7462856.037623793,-104.38867275807075,31.21165482225361
1415438.6718151013,7787024.506120428,-100.91826481909787,34.20102539523186
1299523.3807973224,7485936.078761064,-102.11433177726752,31.47659172042648
1422369.47997717,7908113.019072667,-100.85314196265485,35.292710517494655
1872038.8800424896,7280413.515025577,-96.15274955981882,29.585437528519275
1679648.2771495595,7595309.002910989,-98.08534328518826,32.46416707519772
1699143.8437530152,7017191.295422782,-97.98952180976833,27.25431382799466
1273500.7146818617,7750064.755627699,-102.45035823989257,33.848731200230596
1647493.7339922506,7304129.8717021905,-98.47086441651659,29.84808227923015
1527072.2645071223,7369751.591064661,-99.71757891259068,30.447769264029773
1291798.2169388828,7322822.445417714,-102.16217028439497,30.007271677731612
1306099.9279112734,7995929.84069837,-102.14943272319556,36.07061026070294
1631382.918250081,6936226.275628723,-98.68325777618162,26.53234892936004
1962623.8914802526,7663942.446864019,-95.03945793532182,33.00257565096028
1488514.826317877,8028403.660745684,-100.12775070819634,36.380705619908774
1579660.8461239622,7478760.696387803,-99.16034821281889,31.42652886224173
2013773.984936604,7363799.159768087,-94.64735096744185,30.282625089553388
2049223.4008522488,7506590.803973044,-94.20079368100804,31.55018695376271
1326896.735821302,7926935.404547453,-101.90577348064149,35.45169945169863
917684.6698240417,7498069.545143991,-106.14293794211349,31.457552281971754
1903127.3744341205,7297063.0859036865,-95.82506512160312,29.725140371830552
1375250.1412669532,8020240.388350572,-101.38636463321154,36.300004202027644
1223320.662735882,7419068.254217371,-102.89921501157623,30.85938574704247
1419636.9704157999,7760678.008967065,-100.87042708563152,33.9640442106372
1690074.2547941895,7012395.552310395,-98.08190555235608,27.212480939241495
1143305.0179448696,7471843.312930938,-103.75585737176814,31.312521236190438
1572185.1689068847,7355753.015790755,-99.24795137891759,30.319850459044574
1256809.2759895334,7703590.476521502,-102.61897301813438,33.426936949940355
977045.1384526603,7496892.789101664,-105.51721132620398,31.475105020678914
1293948.3004004466,7539343.134679266,-102.18422891079989,31.956171692820135
1750418.7952839206,7521820.040851581,-97.35008214601126,31.789787280305344
1885467.8767895396,7591565.095770115,-95.89470676658723,32.38010794203403
1630074.905729413,7029102.14909683,-98.68530644669427,27.371182103715487
1475153.4066592925,7236599.680496291,-100.25599894950153,29.248782326813462
1351116.1221562338,7349577.246163291,-101.55014816159587,30.257077262277516
1951427.999664926,7281574.337049282,-95.33216943424836,29.5683863509696
1614295.2646362986,7749355.306492941,-98.76344773209455,33.85917158850381
1444215.9225679263,7550696.563715166,-100.59205040250565,32.07530341689033
1977179.2682593667,7584340.882479845,-94.92273058758089,32.280915281078755
1794487.6728641721,7161000.318347436,-96.98785255142928,28.531681543669492
1106656.5846406093,7540545.44549821,-104.16863909844217,31.918618870231878
1712577.6616329898,7576238.075043337,-97.73863109573914,32.28696794321661
1368943.1340566399,7319790.944270646,-101.36074633813904,29.991031150608148
1659299.434474308,7631356.498375173,-98.29626775997986,32.79156119003081
1382426.6725193192,7703831.748412977,-101.26638471692146,33.44895977367689
1418392.2998664607,7899699.843764796,-100.8960995533392,35.21657404288381
1237333.2846028314,7483195.227233571,-102.76925530081505,31.439584463829995
1418848.3813494868,7685811.965168919,-100.87257642551849,33.289905822738476
1620975.450975584,7636465.20974623,-98.70546651557008,32.842212749979744
1332713.3363090246,7374264.497685491,-101.74577879832304,30.476831827066995
1680883.9113386993,7633507.020768807,-98.0650597295551,32.80772179652269
1419273.7952244799,7861853.357117461,-100.88310437875866,34.87549000923205
1784046.6843604657,7721983.788047551,-96.93577048342435,33.58304351526506
1195102.258960478,7340362.820346773,-103.17112303650865,30.14417775144611
1766124.923292465,7462510.472472913,-97.19982269437799,31.25269745326046
1217070.531222134,7266260.4903813265,-102.92240208774791,29.482570962393254
912940.4350055638,7553210.483865304,-106.22556641390732,31.950641269651765
1861935.1810874986,7642586.8615676295,-96.12611148567282,32.84666161828325
1596039.718979259,7395526.20204705,-98.99567771242137,30.67617430104014
1389163.2616366101,7940338.199805288,-101.22195462849217,35.580502044449986
1687443.2463452863,7193780.212396659,-98.07664321756984,28.8485606260281
1366987.9674537224,7370319.401090294,-101.38762183970137,30.445686642507773
1920320.169472916,7719602.578756067,-95.46811109264027,33.51951825711117
2014384.536621376,7359091.9162932215,-94.64337174980469,30.240029696357595
1377177.0079026422,7875241.263994881,-101.3453636951715,34.992333169445445
1844506.7623396502,7629155.727575843,-96.31729354569048,32.73119466968083
1697746.6569938927,7514832.584043334,-97.90870315878794,31.737069972762267
2074862.946112036,7458610.175167011,-93.95822247798746,31.10664405677423
2092840.8883506681,7431997.238366048,-93.78535638356013,30.8585242911248
1682509.883572237,7544483.20308443,-98.06432469985377,32.0063643219554
1439909.1896387422,7671821.178562793,-100.6452511789834,33.16525985101368
1451256.354306506,7234818.723017724,-100.50212354191191,29.23200148552073
2089602.9918334936,7474243.684465284,-93.79442172724863,31.23979813913995
1919603.1439235117,7678834.301069826,-95.49372089453823,33.15306220577708
1308630.6265646373,7753445.245311386,-102.07108965970545,33.885629201897615
1562611.6407406915,7009156.153829447,-99.36830468954938,27.19649663505577
1742948.9170053452,7331856.491767771,-97.47495134863935,30.081958377023987
1533625.0918466044,7700425.244771161,-99.63793191476239,33.42385067696704
1845053.4588047862,7548398.199037453,-96.33999181631371,32.00461092031875
1282570.1784168198,8034242.3253891915,-102.4194693664473,36.41202547898248
1465749.9522573433,7383367.342381774,-100.35776784547407,30.57015198946916
1501784.8103828118,7533439.636173162,-99.98109228365584,31.92133843167535
1878800.1263872818,7498250.768781725,-96.00154509977098,31.543066771695827
1219923.7464450425,7494179.829130375,-102.95580787331953,31.534359041020462
965845.5947039172,7538521.654245619,-105.65759610974462,31.844185923928585
1777980.8596711038,7349918.072683757,-97.10610048109183,30.236804674237884
1281764.12218374,7835240.001168546,-102.38080782532887,34.617409614706716
1887624.978042918,7692594.015891523,-95.83124562569344,33.28811424259155
1653585.3908271326,7060060.66352003,-98.44330728445031,27.647783327893706
1263890.220126795,7566949.969117846,-102.50938809103296,32.19883375497753
1395198.085141015,7903704.120944293,-101.15122557058982,35.2507413626964
1329956.854505925,7704793.67079109,-101.83162163131455,33.45100717237856
1980363.3198294244,7601777.082840108,-94.88032399871007,32.4363544503133
1259656.5260431226,7954410.976891772,-102.65305874754816,35.686976300376195
1539600.9777871042,7765382.685221985,-99.5708733415278,34.00856837508405
2058664.5204960501,7548945.562622731,-94.0773823313434,31.92633392664001
1537357.585780354,7434213.459506227,-99.6078981717344,31.027722914703517
1937395.020545339,7536453.054542664,-95.36684075472655,31.866055372136774
2067520.849069421,7341076.032284042,-94.10101839735772,30.05371725396692
1944976.012597149,7310146.68720939,-95.38649797331318,29.827911260424337
947961.4305793374,7481105.349651255,-105.81475449861853,31.319812078181947
1628321.8217398557,7710813.536899142,-98.61692053217656,33.51065700656681
1790735.421529444,7213061.518783669,-97.01183920834954,29.001610090544013
1386060.9028752584,7999845.062289506,-101.26364596220975,36.11707209873475
936733.3075718686,7553757.284026818,-105.97406405038033,31.967350042170498
1410428.8007488898,7641833.9879843015,-100.95900573611907,32.89341188420773
1307262.2171202763,7866867.1800678205,-102.1092872787382,34.90702748751255
1436978.50041631,7799883.08030042,-100.6852326414277,34.31825607024395
1794414.2329239442,7118048.510469944,-97.0005074609927,28.144595828095017
2055640.0696513224,7426064.601352697,-94.17785040846078,30.823401787633035
1835797.7807697575,7223082.074211058,-96.54575759222776,29.080041476040947
1644778.434643637,7065139.292707423,-98.53187862354922,27.694686672524895
1297190.2956392502,7616577.321650036,-102.16588987574806,32.65171170112843
1752231.850669946,7538146.3761977265,-97.32673201065563,31.93628293467861
1683459.2743096403,7295253.060251517,-98.0996385866886,29.763137099346782
1677498.0626503997,7307450.42465993,-98.15927514806108,29.873866489277056
2060511.0451299325,7563822.502478785,-94.04937322156587,32.05913692006706
1615621.7041519645,7452013.158080358,-98.78442897034607,31.182805949569865
1406894.331219008,7963067.895553666,-101.02881541711187,35.78715910019647
1525198.0269182026,7278642.676130788,-99.7393701291139,29.627466941818277
1893342.4878454118,7216008.175064417,-95.9569593885276,28.998785376199255
1351841.3497346777,7608645.915243794,-101.58113340773689,32.58866223977903
1728706.9922643485,6924534.567086277,-97.71049370211907,26.412372251934887
1764966.412325084,7268047.593249747,-97.26260302305015,29.502793711128497
1691606.944750095,7560429.597069599,-97.96475357910654,32.14838489971649
1617799.8456567891,7770257.614020352,-98.7229261776783,34.04704464426805
1354757.7713539568,7412439.890038018,-101.52123679056308,30.823355545584327
1710548.2962769298,7619123.893695675,-97.75094294224984,32.67324016145702
949461.5896557285,7494407.560693422,-105.80632569802665,31.44007401925542
1342873.1830277618,7456196.368054802,-101.65253836533152,31.215612833335822
1800795.53743335,7140670.721942828,-96.92913404454296,28.346918500958783
2000708.0977906939,7685608.631951597,-94.62042862282529,33.18138869357312
1244460.0700907963,7943759.606193375,-102.81774258023302,35.5875398397603
1868306.795787537,7467073.344845641,-96.12373779082458,31.266010229570938
1461363.7617429798,7381993.442207293,-100.40353170649806,30.557648804989512
1914926.4973359955,7230659.794057645,-95.72951044757093,29.123399357200057
1651556.70338616,7381530.4541885285,-98.41727209424926,30.5443574403102
1428793.1573799006,7556685.606185654,-100.75616459893895,32.128356596649496
1740369.2248170401,7528413.137288244,-97.45478417707581,31.8512286985869
1486524.1793670217,7414722.056733565,-100.14118582828834,30.852805769071644
1164909.9632743609,7402194.554548595,-103.50530478624498,30.692356975906115
1383468.5944706905,7530014.264211386,-101.2342859935134,31.884665480827785
1816889.400922697,7637080.206616294,-96.60973163760247,32.81042627762699
1965728.11045689,7555192.505767414,-95.05824735569387,32.023519240276045
1524974.3601947161,7071833.860149137,-99.74658431558075,27.76349205644655
1642413.7438780945,7200261.496069952,-98.53775252164125,28.913164052315874
1773948.0429871697,7580980.472599424,-97.08471984186883,32.316721638484495
1253185.32024131,7733360.14495305,-102.66570432419807,33.69412121102835
1551099.9351518708,7366617.077713316,-99.46707604543869,30.418754730624606
1601764.3252642886,7539531.129871761,-98.92113817972417,31.97169660382711
1336594.079628001,7316062.282807648,-101.6959766596698,29.953440836852025
1173581.356960838,7438028.224581222,-103.4262551253195,31.017176706863822
1679502.9602040418,7269791.431027982,-98.14503222624894,29.53446683665281
1259307.9644172506,7341773.491694094,-102.5039309899946,30.171695881203554
1310831.9507930677,7655825.572835458,-102.02791787555121,33.00724656574129
1632306.574363504,6973828.091935847,-98.66946980739856,26.87192033697354
1691497.6239765862,7390977.061538346,-97.99845941442368,30.623560552522235
1279769.5596523932,7558478.460244395,-102.338771360925,32.125739868748525
2003843.0477291797,7357263.357046177,-94.75388324098662,30.228130195219553
1282026.8011554126,7687112.336648274,-102.3437294959127,33.28371388836446
1652782.6730425882,7206104.668394566,-98.43045087934317,28.964531089844698
1600001.8150645318,7240308.236331079,-98.9693625966287,29.278252974343197
1929763.7672944379,7526189.768046659,-95.45204876201058,31.77661717833785
1819839.654910456,7726166.892389769,-96.54847228248852,33.61120665637715
1666606.9598456933,7598065.870648779,-98.22383919931632,32.49093263165929
1835164.6183427435,7734855.098790494,-96.38014381906795,33.684989406425814
1550552.6942435247,7724633.6419514185,-99.45437498197384,33.64118674520343
1449074.3319967485,7287111.199214079,-100.52716506591119,29.70291095191267
1469134.2745940043,7573154.126463025,-100.32829635876068,32.27834629338219
1578541.9829778972,7409903.123527347,-99.17753405610974,30.80688001375367
1351116.2788091488,7394351.214823952,-101.55670611991613,30.66009608478554
1888822.2565421504,7459316.201481122,-95.91102765337241,31.189598049455743
1405642.310445094,7716394.856862805,-101.01758888534847,33.56422195460827
1464427.8059671354,7510253.631607356,-100.376082259508,31.71213158447461
1584663.058510142,7763741.627579948,-99.0827299152701,33.99132063249325
1076189.1988070784,7312404.9473123,-104.39523265265947,29.855990108714657
1938001.251663808,7678278.127687447,-95.2966231309743,33.14117151796439
1424304.073477854,7391480.464128137,-100.79129236519832,30.64124572787216
1117252.0359785326,7374131.797077383,-103.99285203461778,30.42535569690574
1690412.7226995677,7092854.46935546,-98.06429045513684,27.93834425561691
1520608.6305843468,7318476.9044412095,-99.7860424052804,29.986266856958842
1839640.0287533887,7607623.434646612,-96.37681314454974,32.53894504067136
1486820.201766895,7223184.603534367,-100.1356272978459,29.128112025884892
1682455.046870152,7593945.19358232,-98.05569065018491,32.45145414344372
1942276.1583075693,7625785.110652998,-95.27482443708702,32.6674617957569
1274140.3286045177,7825121.193840766,-102.46149679784166,34.52475666360914
1227494.2658230376,7281381.982251553,-102.81875740436014,29.621154314212028
1251835.5936541343,7742660.042390374,-102.68271051559735,33.777545039296555
1742391.2419896265,7530510.446204723,-97.432866081667,31.869678342447965
1626805.8953563941,7439083.630650487,-98.66849124858909,31.065285931684592
1381568.2059292814,7968378.131691798,-101.3093385793103,35.832653168545924
1409600.2239737713,7275897.074026079,-100.93478868600857,29.59957208777347
1351267.8125936044,7791207.305369575,-101.61569008691941,34.23208330552587
1784296.141425901,7345174.704820218,-97.04170588314044,30.192611515565755
1669022.7445860575,7694630.621681747,-98.18117274563765,33.35967449506719
1406163.0259951134,7725749.183131288,-101.01289599834413,33.648488415531105
1289738.1946273444,7584038.88192064,-102.2384260453421,32.357583428628054
1855878.9280185946,7471047.584928619,-96.25301840457777,31.305608353562587
1766177.49323178,7630958.421440628,-97.15369992154443,32.768205895773285
1879769.7214164105,7603492.796333246,-95.95069300377087,32.48927412128839
1274533.8973187718,7459690.3016444575,-102.3718760509848,31.235872788320066
1329796.9773345008,7351892.1659504,-101.77246783951097,30.27503753622082
997778.0462419788,7508191.498951067,-105.30452765525776,31.585787159666932
1459068.0305354882,7521779.660632253,-100.43322346465212,31.815684148804255
949387.1295341636,7501956.271813066,-105.8112858668174,31.50788203506869
1546844.6715580556,7356558.931723566,-99.51191657528955,30.328384178706635
1683643.31347273,7556378.780640247,-98.05008345619206,32.11322498348974
1497939.7342406788,7305413.801320317,-100.02136749900825,29.86881899001177
1231062.139166555,7406805.791412867,-102.81486334338453,30.750846646211063
1357316.9759941206,7342562.869114792,-101.48461497295307,30.194697773707574
1239644.9695721376,7848918.962544587,-102.84394833474255,34.731679302119915
1303912.5124826918,7992415.222564541,-102.17290975510983,36.038510479723264
1298497.5753974144,7512503.722426919,-102.13054063552987,31.715471244114287
2012371.4235466998,7476446.24253808,-94.60477549971088,31.29600272944893
1254414.4689755938,7864561.263255159,-102.6868276042233,34.87593111424407
1305541.6659964486,7612854.058145645,-102.07597786019576,32.61964716471058
2038678.8802405496,7727853.219824701,-94.18938731920268,33.543950676400954
1390602.4838489424,7881513.15748097,-101.19906214688065,35.05025552383344
1588316.8672007686,7564647.6315870145,-99.06143678869942,32.19883112902529
1130423.501103967,7442852.517243345,-103.8806868280057,31.04775439036428
1432475.2126149144,7911881.44852188,-100.74236405139978,35.327345700794844
1288576.571544383,7312064.78227927,-102.19340405294672,29.909854017053025
1741845.5324223274,7323264.4795004,-97.48844122720251,30.00484258849206
1421613.4269542107,7419382.645666392,-100.8215833888914,30.89221354380193
1962030.5594183912,7340583.112303961,-95.19620553632663,30.09519206772406
1752804.0969348182,7133212.908998288,-97.42066642602218,28.290744176436004
1481506.2433897797,7719895.795542885,-100.19951847192962,33.599499205993645
1715602.8976466344,7701081.586254259,-97.67860514473159,33.409898326013135
1177491.2970238333,7486089.514796406,-103.40073641527559,31.45061354740225
1542569.89556634,7092598.632466263,-99.56721431880837,27.95030795299711
1801471.5895109852,7335599.748381993,-96.8658966702219,30.102180879251236
1502885.5903223539,7570155.71932633,-99.96932064434291,32.25176919504087
1327671.9925230672,7627930.721463561,-101.84244710289511,32.758850592398396
1762263.9226358787,7180994.93582323,-97.31234863837311,28.71931819813034
1495033.2761944218,7291685.064894451,-100.05143999577744,29.74518152942807
1450960.2865819205,7248424.784223255,-100.5058136380969,29.35455504442899
1402554.747936532,7392399.312871414,-101.01872600768955,30.64791525434457
1310940.1562860636,7573654.6985702235,-102.01075652844926,32.26780689706124
1487156.6171650286,7758203.752757678,-100.13908008111864,33.944534165745225
1514790.1872861092,7468075.001703847,-99.84426522692192,31.332985167208886
1780766.0460251074,7558908.969517084,-97.01852491910493,32.116518650199936
1411988.3679991795,7922082.188545853,-100.96856583667426,35.41789996819537
1418596.3435533713,7427155.035183299,-100.85383306536541,30.961962842631184
1770711.4832347068,7626210.85625986,-97.10656566206106,32.72443057070305
1269269.8806595483,7410436.697457694,-102.41592663059131,30.791643319666598
1343145.4905232235,7715863.05339899,-101.69140516256783,33.55254718604033
1255838.2546376984,7594404.212082418,-102.60179074721337,32.444179048603225
1862765.82392146,7609222.696966851,-96.12971115408406,32.54628583459111
1264120.3370718434,7654332.084784209,-102.52815186717098,32.98515238003919
1976969.6312230662,7346632.766010995,-95.03826846275871,30.143675535376055
1668371.7019663427,7629813.749666184,-98.19952319528957,32.77638426913469
1359477.7866859317,7700462.242918159,-101.51304304162066,33.41603114903835
1870521.7537885257,7223490.183182789,-96.18868855750287,29.073449999350277
1787035.7464641547,7440993.54459517,-96.98606832898041,31.054163928860525
1862039.9422358894,7645734.708015082,-96.12381154484922,32.874945124137405
1518572.3534230934,7435466.081261735,-99.80504447193694,31.039445632901714
1956829.383649968,7421539.890020056,-95.21383819489827,30.82532756895217
1344491.7502937147,7358063.476705204,-101.62040371163201,30.332614766237374
1462176.4882444125,7298293.980862514,-100.39194821914752,29.804105252190013
1890979.2672518212,7183054.054038562,-95.99348619113105,28.702790418209066
1570885.930734934,7714442.065778092,-99.23567954480595,33.54834054546591
1845822.8302735575,7709095.599944302,-96.27448048052429,33.45000004583765
1690817.0478406854,7321965.211175632,-98.01848577101937,30.002473338884673
1740381.4759367285,7012263.876403135,-97.57441314055026,27.202378620087682
1559479.2604194162,7063307.243610334,-99.39692843676897,27.6853613030596
1581558.1109124562,7025145.167483985,-99.1759534624519,27.339700580962504
1539549.5719446149,7078611.043015206,-99.59843648607554,27.824240740532282
1859065.8375108927,7303377.535496295,-96.2788199178368,29.79611949532656
1258356.7704007507,7821307.134498744,-102.63246059762741,34.48712994057611
1822763.8442833447,7599100.84398374,-96.55955034209994,32.46712516138178
1541642.468208083,7663590.857318622,-99.55320405240951,33.091990890450454
1947292.1414903468,7245880.197676152,-95.39024795752779,29.248714871330623
1908716.4617635189,7286107.576516327,-95.77157092196806,29.62463720258023
1373456.5891425663,7452689.426647427,-101.3304781137189,31.18776202359493
1520824.6441491437,7482448.857981156,-99.78042307772591,31.46225546680671
2054027.7083882357,7431128.801991009,-94.19193352872023,30.869681816695923
1708819.2590634115,7108388.730317204,-97.87418231872057,28.075378105149177
1500069.8436884098,7317045.275738173,-99.99927825626284,29.97355616147107
1563429.2079371933,7201193.587685533,-99.34865030921173,28.928360205399347
1385968.666745123,7719577.321616195,-101.23012162607729,33.59107630890096
1459940.6190225892,7500251.352218696,-100.42311723692308,31.62196953945704
1688562.2913486203,6953215.660348376,-98.10737340713303,26.678345805717413
2005027.1001564504,7680080.491963274,-94.5770072912625,33.12978698194808
1260550.9716460002,8026127.017727621,-102.66222724178317,36.33420496146069
1880689.318497125,7283096.200398823,-96.06238353499346,29.606844336688848
2048259.114523463,7364655.144077563,-94.28823236080686,30.27480914718482
1649610.6149022405,6903258.505422366,-98.50505811958664,26.23230554334525
1421494.2956835171,7250169.683285101,-100.80985634378948,29.36869583932523
1957639.835463482,7471209.181639212,-95.18272233190159,31.271636955913873
1919168.2070022628,7565973.331943479,-95.54712467872127,32.138234813794675
1245727.6038557745,7851212.468223791,-102.77816242466905,34.75373302137118
1947161.1165493068,7759564.261047788,-95.16023940824756,33.868799133318014
1302411.9966815526,7398025.914656302,-102.06656273734694,30.68599527392056
1277768.8121694108,7405038.181681803,-102.32577467571242,30.744700184070354
1959964.2693240435,7670298.073882178,-95.06490153433579,33.06079893535233
1741880.6333598741,6959136.090283906,-97.57105581784495,26.722416337252852
1951003.352417703,7631593.152349682,-95.17900043668996,32.716302587652535
1359019.7721289918,7781135.146777602,-101.52997878268842,34.142361113454584
1782884.283591031,7610939.666333966,-96.9809741251791,32.58410486603161
2048641.0900493495,7653326.185137516,-94.12476134085318,32.86924214565577
1155615.47011103,7237602.960528788,-103.54730435121397,29.20835800540864
