sample_id,geometry,building_area_m2,coverage_fraction,class,class_id
3547,POINT (1365245.038 7960231.458),0.0,0.0,Unoccupied,1
3553,POINT (1402104.335 8028199.101),307.1260603277642,0.0001185820348371872,Rural,2
3560,POINT (1431949.268 7980766.808),0.0,0.0,Unoccupied,1
3571,POINT (1372408.734 7932480.943),399.3384157388974,0.0001541854243057089,Rural,2
3578,POINT (1423170.907 7959631.122),0.0,0.0,Unoccupied,1
3603,POINT (1254563.884 7772842.448),0.0,0.0,Unoccupied,1
3608,POINT (1762099.458 7730922.392),0.0,0.0,Unoccupied,1
3610,POINT (1324985.71 7931597.217),0.0,0.0,Unoccupied,1
3626,POINT (1470004.8 7806376.63),652.926582932887,0.00025209636304013094,Rural,2
3633,POINT (1218415.515 7719722.531),0.0,0.0,Unoccupied,1
3647,POINT (1405804.1 7969415.845),0.0,0.0,Unoccupied,1
3651,POINT (1640565.828 7770816.146),15142.155839868283,0.005846419054759246,Suburban,4
3660,POINT (1460819.981 7721909.694),0.0,0.0,Unoccupied,1
3661,POINT (1272490.484 7762478.984),0.0,0.0,Unoccupied,1
3667,POINT (1357546.884 7767909.849),0.0,0.0,Unoccupied,1
3669,POINT (1451202.456 8012259.734),0.0,0.0,Unoccupied,1
3686,POINT (1565271.171 7756066.363),0.0,0.0,Unoccupied,1
3689,POINT (1427785.351 7950003.816),580.8127510338036,0.00022425305688312776,Rural,2
3692,POINT (1258440.335 8026407.539),0.0,0.0,Unoccupied,1
3698,POINT (1556965.346 7708678.084),0.0,0.0,Unoccupied,1
3704,POINT (1394405.09 7995401.925),0.0,0.0,Unoccupied,1
3705,POINT (1470863.414 7870146.383),0.0,0.0,Unoccupied,1
3708,POINT (1219088.114 7700507.732),0.0,0.0,Unoccupied,1
3714,POINT (1383217.282 7986254.541),0.0,0.0,Unoccupied,1
3717,POINT (1315504.705 7742387.398),0.0,0.0,Unoccupied,1
3722,POINT (1278461.933 7838441.731),2288.320354575304,0.0008835254283381399,Slightly Rural,3
3724,POINT (1431509.887 7864218.636),583.2793873945604,0.00022520543050635525,Rural,2
3732,POINT (1351207.873 7946813.944),600.6486795072515,0.00023191175168341954,Rural,2
3737,POINT (1265814.317 7831779.128),0.0,0.0,Unoccupied,1
3747,POINT (1421068.95 7773010.944),0.0,0.0,Unoccupied,1
3748,POINT (1292951.485 7883736.093),1279.8448134596647,0.0004941508450761304,Rural,2
3749,POINT (1309217.511 7903824.118),0.0,0.0,Unoccupied,1
3756,POINT (1307381.57 7894128.642),1746.6016964682542,0.0006743666851202907,Rural,2
3761,POINT (1353069.082 7760957.824),0.0,0.0,Unoccupied,1
3762,POINT (1370648.358 7781703.253),544.8870695245124,0.000210382073705282,Rural,2
3768,POINT (1627708.609 7755750.019),31838.147625144964,0.012292777522061517,Suburban,4
3769,POINT (1446739.724 8035238.252),0.0,0.0,Unoccupied,1
3785,POINT (1279348.986 7871884.053),0.0,0.0,Unoccupied,1
3787,POINT (1429615.605 7858764.799),1173.0952923489835,0.00045293462455192406,Rural,2
3789,POINT (1573676.579 7722891.407),0.0,0.0,Unoccupied,1
3801,POINT (1440775.823 7942652.567),0.0,0.0,Unoccupied,1
3804,POINT (1491239.935 7709577.422),0.0,0.0,Unoccupied,1
3810,POINT (1269010.478 7702846.869),0.0,0.0,Unoccupied,1
3811,POINT (1298485.113 7916307.389),0.0,0.0,Unoccupied,1
3814,POINT (1259075.515 7831093.202),0.0,0.0,Unoccupied,1
3823,POINT (1421652.97 8028050.92),254.2034485764494,9.814850020430075e-05,Unoccupied,1
3826,POINT (1492921.876 7999912.693),0.0,0.0,Unoccupied,1
3832,POINT (1293409.607 7967810.95),158.47919432742125,6.118915901388508e-05,Unoccupied,1
3835,POINT (1439864.299 7939175.536),0.0,0.0,Unoccupied,1
3837,POINT (1395263.71 7963010.237),0.0,0.0,Unoccupied,1
3840,POINT (1443513.437 8032799.62),0.0,0.0,Unoccupied,1
3850,POINT (1440503.714 7701324.309),0.0,0.0,Unoccupied,1
3857,POINT (1307038.752 7975605.933),0.0,0.0,Unoccupied,1
3871,POINT (1491711.203 7886649.963),1135.826894750964,0.0004385452157939106,Rural,2
3872,POINT (1640934.739 7753482.43),116050.63380727137,0.044807400213206415,Urban,5
3875,POINT (1500851.294 7700668.19),0.0,0.0,Unoccupied,1
3876,POINT (1497624.442 7988127.634),346.60280362900204,0.00013382409063802118,Rural,2
3884,POINT (1293803.162 7825403.612),0.0,0.0,Unoccupied,1
3893,POINT (1252758.248 7845981.53),0.0,0.0,Unoccupied,1
3898,POINT (1228807.015 7775722.28),0.0,0.0,Unoccupied,1
3903,POINT (1349758.814 7802377.556),113.86838439730784,4.3964829005541515e-05,Unoccupied,1
3906,POINT (1479587.062 7950796.537),0.0,0.0,Unoccupied,1
3916,POINT (1499733.325 7909627.847),0.0,0.0,Unoccupied,1
3921,POINT (1306432.623 7727105.289),0.0,0.0,Unoccupied,1
3929,POINT (1304356.877 7709207.135),0.0,0.0,Unoccupied,1
3930,POINT (1316054.439 8008508.184),788.6176411660365,0.0003044869735188587,Rural,2
3932,POINT (1604137.493 7778200.346),1950.7699938239557,0.000753196505435263,Rural,2
3950,POINT (1372184.98 7972722.723),0.0,0.0,Unoccupied,1
3951,POINT (1651609.084 7778022.77),788.5215357990821,0.0003044498670292301,Rural,2
3960,POINT (1314937.827 7760047.03),0.0,0.0,Unoccupied,1
3972,POINT (1277715.885 7772031.117),0.0,0.0,Unoccupied,1
4000,POINT (1494006.817 7841631.317),0.0,0.0,Unoccupied,1
4005,POINT (1636156.16 7754706.612),297107.8315453897,0.11471397507954036,Urban,5
4009,POINT (1238915.288 7935063.02),0.0,0.0,Unoccupied,1
4012,POINT (1258878.581 7809153.442),0.0,0.0,Unoccupied,1
4034,POINT (1296362.872 7871786.474),0.0,0.0,Unoccupied,1
4050,POINT (1406224.291 7981676.363),0.0,0.0,Unoccupied,1
4051,POINT (1339254.973 7812237.542),263.84867301086183,0.00010187254217805372,Rural,2
4055,POINT (1298815.407 7876133.004),4657.538832592145,0.0017982857967590905,Slightly Rural,3
4059,POINT (1436845.683 7869791.517),473.11782051051665,0.00018267181174400792,Rural,2
4061,POINT (1560015.889 7714407.257),0.0,0.0,Unoccupied,1
4065,POINT (1291877.63 7799597.888),0.0,0.0,Unoccupied,1
4068,POINT (1291408.064 8011382.743),0.0,0.0,Unoccupied,1
4073,POINT (1381821.813 8018347.751),0.0,0.0,Unoccupied,1
4084,POINT (1674331.207 7706732.468),0.0,0.0,Unoccupied,1
4090,POINT (1277226.701 7823254.985),0.0,0.0,Unoccupied,1
4093,POINT (1435398.134 8021991.329),0.0,0.0,Unoccupied,1
4094,POINT (1518203.832 7741630.482),52.994339907413135,2.046122902878429e-05,Unoccupied,1
4096,POINT (1242692.316 7986572.46),0.0,0.0,Unoccupied,1
4098,POINT (1431540.282 7889707.797),141.96013067829983,5.481111288185925e-05,Unoccupied,1
4101,POINT (1383814.963 7866260.55),867.8113592067087,0.00033506383899736407,Rural,2
4104,POINT (1543859.667 7716379.331),0.0,0.0,Unoccupied,1
4108,POINT (1351008.334 7891540.046),771.5882220554424,0.0002979118780415343,Rural,2
4111,POINT (1368603.211 7928104.939),0.0,0.0,Unoccupied,1
4112,POINT (1284297.981 7917728.4),0.0,0.0,Unoccupied,1
4115,POINT (1351148.754 7885733.849),0.0,0.0,Unoccupied,1
4120,POINT (1303467.172 7891900.715),180.80092151174617,6.980762606214853e-05,Unoccupied,1
4128,POINT (1348993.735 7870858.414),0.0,0.0,Unoccupied,1
4133,POINT (1384221.511 7841159.205),0.0,0.0,Unoccupied,1
4152,POINT (1408387.85 7786649.531),0.0,0.0,Unoccupied,1
4188,POINT (1332332.984 7935137.482),0.0,0.0,Unoccupied,1
4203,POINT (1367931.069 8024226.941),0.0,0.0,Unoccupied,1
4215,POINT (1614632.75 7708723.607),397.5527798563262,0.00015349598643707733,Rural,2
4229,POINT (1253066.254 7957325.198),0.0,0.0,Unoccupied,1
4230,POINT (1575754.161 7708539.708),0.0,0.0,Unoccupied,1
4235,POINT (1492820.368 8036117.457),427.2825998379505,0.0001649747341050608,Rural,2
4237,POINT (1741753.276 7728022.865),0.0,0.0,Unoccupied,1
4239,POINT (1321972.295 8031477.105),574.6230934873025,0.00022186321674378515,Rural,2
4245,POINT (1490323.904 7751544.693),0.0,0.0,Unoccupied,1
4246,POINT (1306217.067 8017465.689),612.7892113556123,0.00023659923723592499,Rural,2
4251,POINT (1468760.165 7913474.652),0.0,0.0,Unoccupied,1
4255,POINT (1581774.012 7752054.464),0.0,0.0,Unoccupied,1
4262,POINT (1278675.747 7913233.186),0.0,0.0,Unoccupied,1
4265,POINT (1399976.662 7742354.281),0.0,0.0,Unoccupied,1
4268,POINT (1320206.998 7897582.933),65449.93240744488,0.02527036017897165,Urban,5
4275,POINT (1321731.945 7888636.284),60605.45119965463,0.023399895527625517,Urban,5
4283,POINT (1625304.784 7772073.33),0.0,0.0,Unoccupied,1
4285,POINT (1400360.22 7974233.393),0.0,0.0,Unoccupied,1
4289,POINT (1447670.878 7994379.34),423.13636301242093,0.00016337386311689566,Rural,2
4294,POINT (1418132.768 7863750.867),600.5894384101703,0.00023188887856796206,Rural,2
4304,POINT (1333621.168 7947911.584),0.0,0.0,Unoccupied,1
4305,POINT (1319362.189 7933725.068),0.0,0.0,Unoccupied,1
4307,POINT (1364094.849 7767049.328),0.0,0.0,Unoccupied,1
4317,POINT (1312268.773 7819134.665),0.0,0.0,Unoccupied,1
4319,POINT (1229013.436 7974492.583),0.0,0.0,Unoccupied,1
4324,POINT (1317594.53 8028889.637),0.0,0.0,Unoccupied,1
4330,POINT (1466748.704 8029177.458),908.2915088808343,0.0003506933121646652,Rural,2
4353,POINT (1384572.139 7877202.165),0.0,0.0,Unoccupied,1
4363,POINT (1281669.123 7751878.245),0.0,0.0,Unoccupied,1
4373,POINT (1255021.458 7994702.909),0.0,0.0,Unoccupied,1
4374,POINT (1666130.928 7744136.152),50706.71442973368,0.01957797189391556,Urban,5
4383,POINT (1393067.314 7714278.935),0.0,0.0,Unoccupied,1
4389,POINT (1392599.098 7771345.56),0.0,0.0,Unoccupied,1
4396,POINT (1290485.198 7805939.789),0.0,0.0,Unoccupied,1
4398,POINT (1358072.846 7837656.528),3254.872774548145,0.0012567134040340786,Slightly Rural,3
4400,POINT (1640687.093 7765631.376),67.38242704009402,2.601650052800917e-05,Unoccupied,1
4403,POINT (1232610.568 7816357.6),0.0,0.0,Unoccupied,1
4404,POINT (1731122.146 7710055.797),0.0,0.0,Unoccupied,1
4413,POINT (1441782.999 8025214.184),91.28371293314625,3.5244838603256745e-05,Unoccupied,1
4418,POINT (1273627.638 7728397.365),0.0,0.0,Unoccupied,1
4423,POINT (1443279.539 7709953.517),0.0,0.0,Unoccupied,1
4440,POINT (1472960.101 7752012.451),0.0,0.0,Unoccupied,1
4448,POINT (1468373.86 7941160.169),0.0,0.0,Unoccupied,1
4451,POINT (1406790.006 7949389.559),0.0,0.0,Unoccupied,1
4454,POINT (1635416.646 7729231.275),0.0,0.0,Unoccupied,1
4462,POINT (1370583.576 7743654.103),0.0,0.0,Unoccupied,1
4465,POINT (1343886.959 7987178.294),0.0,0.0,Unoccupied,1
4468,POINT (1448333.212 7785021.623),0.0,0.0,Unoccupied,1
4475,POINT (1243293.809 8020390.432),0.0,0.0,Unoccupied,1
4480,POINT (1556300.953 7701080.757),0.0,0.0,Unoccupied,1
4483,POINT (1415438.672 7787024.506),0.0,0.0,Unoccupied,1
4485,POINT (1422369.48 7908113.019),0.0,0.0,Unoccupied,1
4489,POINT (1273500.715 7750064.756),0.0,0.0,Unoccupied,1
4493,POINT (1306099.928 7995929.841),0.0,0.0,Unoccupied,1
4496,POINT (1488514.826 8028403.661),0.0,0.0,Unoccupied,1
4500,POINT (1326896.736 7926935.405),0.0,0.0,Unoccupied,1
4503,POINT (1375250.141 8020240.388),0.0,0.0,Unoccupied,1
4505,POINT (1419636.97 7760678.009),0.0,0.0,Unoccupied,1
4509,POINT (1256809.276 7703590.477),0.0,0.0,Unoccupied,1
4518,POINT (1614295.265 7749355.306),6692.516029704628,0.002583994885148876,Slightly Rural,3
4525,POINT (1382426.673 7703831.748),0.0,0.0,Unoccupied,1
4526,POINT (1418392.3 7899699.844),265.17584249684035,0.0001023849651813417,Rural,2
4532,POINT (1419273.795 7861853.357),1206.8143734379094,0.00046595363454442613,Rural,2
4540,POINT (1389163.262 7940338.2),0.0,0.0,Unoccupied,1
4545,POINT (1377177.008 7875241.264),0.0,0.0,Unoccupied,1
4555,POINT (1308630.627 7753445.245),0.0,0.0,Unoccupied,1
4558,POINT (1533625.092 7700425.245),0.0,0.0,Unoccupied,1
4560,POINT (1282570.178 8034242.325),0.0,0.0,Unoccupied,1
4567,POINT (1281764.122 7835240.001),0.0,0.0,Unoccupied,1
4571,POINT (1395198.085 7903704.121),0.0,0.0,Unoccupied,1
4572,POINT (1329956.855 7704793.671),0.0,0.0,Unoccupied,1
4574,POINT (1259656.526 7954410.977),0.0,0.0,Unoccupied,1
4575,POINT (1539600.978 7765382.685),0.0,0.0,Unoccupied,1
4581,POINT (1628321.822 7710813.537),0.0,0.0,Unoccupied,1
4583,POINT (1386060.903 7999845.062),333.6113067024019,0.0001288080456319633,Rural,2
4586,POINT (1307262.217 7866867.18),0.0,0.0,Unoccupied,1
4587,POINT (1436978.5 7799883.08),0.0,0.0,Unoccupied,1
4598,POINT (1406894.331 7963067.896),0.0,0.0,Unoccupied,1
4605,POINT (1617799.846 7770257.614),1245.1633003461804,0.00048076023800149606,Rural,2
4612,POINT (1244460.07 7943759.606),69.94553391390369,2.7006121624562064e-05,Unoccupied,1
4627,POINT (1253185.32 7733360.145),0.0,0.0,Unoccupied,1
4645,POINT (1550552.694 7724633.642),0.0,0.0,Unoccupied,1
4651,POINT (1405642.31 7716394.857),0.0,0.0,Unoccupied,1
4662,POINT (1274140.329 7825121.194),0.0,0.0,Unoccupied,1
4664,POINT (1251835.594 7742660.042),0.0,0.0,Unoccupied,1
4667,POINT (1381568.206 7968378.132),584.7621187761938,0.00022577791629334253,Rural,2
4670,POINT (1406163.026 7725749.183),0.0,0.0,Unoccupied,1
4685,POINT (1239644.97 7848918.963),0.0,0.0,Unoccupied,1
4686,POINT (1303912.512 7992415.223),0.0,0.0,Unoccupied,1
4689,POINT (1254414.469 7864561.263),0.0,0.0,Unoccupied,1
4691,POINT (1390602.484 7881513.157),0.0,0.0,Unoccupied,1
4693,POINT (1432475.213 7911881.449),0.0,0.0,Unoccupied,1
4698,POINT (1481506.243 7719895.796),234.87329646384046,9.068508674866861e-05,Unoccupied,1
4699,POINT (1715602.898 7701081.586),0.0,0.0,Unoccupied,1
4708,POINT (1487156.617 7758203.753),0.0,0.0,Unoccupied,1
4711,POINT (1411988.368 7922082.189),596.5624218825228,0.00023033403879415128,Rural,2
4715,POINT (1343145.491 7715863.053),0.0,0.0,Unoccupied,1
4721,POINT (1359477.787 7700462.243),0.0,0.0,Unoccupied,1
4729,POINT (1570885.931 7714442.066),0.0,0.0,Unoccupied,1
4736,POINT (1258356.77 7821307.134),0.0,0.0,Unoccupied,1
4746,POINT (1385968.667 7719577.322),0.0,0.0,Unoccupied,1
4750,POINT (1260550.972 8026127.018),0.0,0.0,Unoccupied,1
4757,POINT (1245727.604 7851212.468),0.0,0.0,Unoccupied,1
4763,POINT (1359019.772 7781135.147),0.0,0.0,Unoccupied,1
4767,POINT (1235863.535 7946517.352),0.0,0.0,Unoccupied,1
4781,POINT (1447951.62 8038650.764),100.51129425616611,3.8807627670200676e-05,Unoccupied,1
4782,POINT (1432466.297 7782082.311),0.0,0.0,Unoccupied,1
4784,POINT (1494771.659 7744735.853),0.0,0.0,Unoccupied,1
4788,POINT (1235973.411 7932472.366),0.0,0.0,Unoccupied,1
4792,POINT (1348387.088 8003818.179),0.0,0.0,Unoccupied,1
4797,POINT (1488140.742 7965233.608),240.67480232081962,9.292506068284491e-05,Unoccupied,1
4802,POINT (1432111.493 7849177.883),0.0,0.0,Unoccupied,1
4804,POINT (1440968.386 7950850.267),160.47333420499868,6.195910072505329e-05,Unoccupied,1
4807,POINT (1675446.894 7739313.643),1504.185873797757,0.000580769412722369,Rural,2
4809,POINT (1388607.556 7706481.66),0.0,0.0,Unoccupied,1
4815,POINT (1225920.833 7702596.61),0.0,0.0,Unoccupied,1
4820,POINT (1366826.452 7758142.824),0.0,0.0,Unoccupied,1
4825,POINT (1530625.289 7733325.253),103.39413395914823,3.9920698302253936e-05,Unoccupied,1
4832,POINT (1402865.276 8024213.773),1429.1504435296863,0.0005517980711287057,Rural,2
4838,POINT (1490189.833 7897421.868),0.0,0.0,Unoccupied,1
4844,POINT (1273762.203 7915620.655),0.0,0.0,Unoccupied,1
4848,POINT (1369330.125 7944298.486),621.4617405145932,0.0002399477194642298,Rural,2
4849,POINT (1337455.673 7913161.37),0.0,0.0,Unoccupied,1
4852,POINT (1234172.352 7716976.328),0.0,0.0,Unoccupied,1
4856,POINT (1388128.959 7798544.322),497.21499944826814,0.00019197578454665734,Rural,2
4860,POINT (1553912.32 7741390.737),0.0,0.0,Unoccupied,1
4863,POINT (1330509.836 7721546.347),0.0,0.0,Unoccupied,1
4866,POINT (1372469.42 7851354.425),0.0,0.0,Unoccupied,1
4870,POINT (1389661.971 7739301.422),0.0,0.0,Unoccupied,1
4882,POINT (1408519.302 7914725.972),0.0,0.0,Unoccupied,1
4887,POINT (1381634.882 7701297.2),0.0,0.0,Unoccupied,1
4890,POINT (1443812.896 7954013.467),1760.8912127819463,0.0006798838982135347,Rural,2
4899,POINT (1383580.746 7825416.3),946.5999083903773,0.0003654842679056062,Rural,2
4903,POINT (1247017.596 8008119.082),6392.552897530068,0.002468178472333126,Slightly Rural,3
4915,POINT (1445066.731 7765543.18),0.0,0.0,Unoccupied,1
4917,POINT (1243968.604 7825210.911),0.0,0.0,Unoccupied,1
4925,POINT (1444682.274 7986636.738),0.0,0.0,Unoccupied,1
4928,POINT (1446877.628 7892078.285),0.0,0.0,Unoccupied,1
4932,POINT (1258397.728 7854119.313),0.0,0.0,Unoccupied,1
4938,POINT (1439287.954 7864373.952),0.0,0.0,Unoccupied,1
4942,POINT (1373463.888 8003266.641),0.0,0.0,Unoccupied,1
4945,POINT (1352590.6 7766469.474),0.0,0.0,Unoccupied,1
4949,POINT (1261805.556 7874989.518),0.0,0.0,Unoccupied,1
4958,POINT (1381485.973 7708145.922),0.0,0.0,Unoccupied,1
4961,POINT (1548609.664 7701431.165),0.0,0.0,Unoccupied,1
4969,POINT (1307092.012 7855177.109),0.0,0.0,Unoccupied,1
4974,POINT (1309888.346 7920810.111),1527.5890022932022,0.0005898054111511065,Rural,2
4978,POINT (1271118.995 7920480.642),0.0,0.0,Unoccupied,1
4983,POINT (1360034.131 7975182.891),0.0,0.0,Unoccupied,1
4987,POINT (1232632.464 7986171.33),0.0,0.0,Unoccupied,1
4988,POINT (1401114.6 7917741.668),0.0,0.0,Unoccupied,1
4997,POINT (1371593.821 7729041.636),0.0,0.0,Unoccupied,1
5003,POINT (1267119.804 8011573.147),0.0,0.0,Unoccupied,1
5007,POINT (1499909.136 7840882.301),1113.7919202328196,0.0004300374645690273,Rural,2
5008,POINT (1476549.887 7929004.248),1914.2827173158564,0.0007391086892161508,Rural,2
5019,POINT (1402007.767 7948970.004),0.0,0.0,Unoccupied,1
5020,POINT (1345957.134 7709705.62),0.0,0.0,Unoccupied,1
5033,POINT (1243501.516 7909543.121),0.0,0.0,Unoccupied,1
5035,POINT (1468908.82 7755376.669),0.0,0.0,Unoccupied,1
5038,POINT (1441417.117 8018086.778),646.9423629126536,0.0002497858427731259,Rural,2
5040,POINT (1378332.849 7896971.916),0.0,0.0,Unoccupied,1
5041,POINT (1365421.047 7885722.372),0.0,0.0,Unoccupied,1
5055,POINT (1741059.553 7734626.86),0.0,0.0,Unoccupied,1
5065,POINT (1410465.598 7776117.221),0.0,0.0,Unoccupied,1
5067,POINT (1361983.936 7716596.324),0.0,0.0,Unoccupied,1
5075,POINT (1664098.116 7760779.924),506.2775041246317,0.00019547483716400232,Rural,2
5087,POINT (1299084.102 7927336.449),0.0,0.0,Unoccupied,1
5091,POINT (1483745.596 7858103.883),936.2817776632078,0.00036150041535972286,Rural,2
5093,POINT (1394119.25 8011305.382),2493.0866890529624,0.0009625861520767882,Slightly Rural,3
5094,POINT (1487136.685 7712287.15),0.0,0.0,Unoccupied,1
5112,POINT (1245296.849 7799498.397),0.0,0.0,Unoccupied,1
5125,POINT (1383181.715 7963792.24),0.0,0.0,Unoccupied,1
5126,POINT (1375648.144 7823758.17),0.0,0.0,Unoccupied,1
5131,POINT (1386321.661 7729759.506),0.0,0.0,Unoccupied,1
5134,POINT (1372787.807 8030283.448),0.0,0.0,Unoccupied,1
5140,POINT (1664443.085 7740193.59),1432.5348066115484,0.000553104781019904,Rural,2
5145,POINT (1396003.546 8001501.574),7087.290776693657,0.002736418267099388,Slightly Rural,3
5157,POINT (1448280.315 7885334.834),0.0,0.0,Unoccupied,1
5158,POINT (1385889.592 7774946.831),297.01966962619764,0.00011467993557223904,Rural,2
5172,POINT (1488548.449 8015378.486),0.0,0.0,Unoccupied,1
5180,POINT (1397212.537 7772037.572),0.0,0.0,Unoccupied,1
5202,POINT (1541328.094 7747688.14),0.0,0.0,Unoccupied,1
5213,POINT (1293426.197 7736016.784),0.0,0.0,Unoccupied,1
5215,POINT (1479659.984 8032824.605),876.2781788816897,0.00033833289634986385,Rural,2
5223,POINT (1675225.252 7754413.582),0.0,0.0,Unoccupied,1
5235,POINT (1405330.891 7841678.379),0.0,0.0,Unoccupied,1
5240,POINT (1429348.191 7746819.148),99.06746757456222,3.825016307187223e-05,Unoccupied,1
5269,POINT (1468490.672 7735217.781),0.0,0.0,Unoccupied,1
5271,POINT (1289805.096 7848450.171),286.2850545106478,0.00011053527750500289,Rural,2
5276,POINT (1514682.629 7801953.193),1051.3528958871589,0.00040592962249188337,Rural,2
5281,POINT (1753258.931 7709854.113),0.0,0.0,Unoccupied,1
5285,POINT (1420353.207 7785595.893),0.0,0.0,Unoccupied,1
5286,POINT (1281295.646 7861476.006),9383.258671846284,0.003622896427361974,Slightly Rural,3
5293,POINT (1341659.7 7992296.34),0.0,0.0,Unoccupied,1
5310,POINT (1316848.482 8031394.655),583.6703565156017,0.00022535638452791273,Rural,2
5319,POINT (1322535.412 7750980.458),0.0,0.0,Unoccupied,1
5321,POINT (1314139.573 7845457.073),0.0,0.0,Unoccupied,1
5325,POINT (1477485.114 7895712.038),3751.014190063266,0.0014482746755067712,Slightly Rural,3
5327,POINT (1635450.897 7766046.609),0.0,0.0,Unoccupied,1
5337,POINT (1244742.167 7993089.733),0.0,0.0,Unoccupied,1
5340,POINT (1377535.141 7772617.14),0.0,0.0,Unoccupied,1
5341,POINT (1491864.025 7964961.461),1131.7078864858802,0.0004369548578117076,Rural,2
5362,POINT (1373997.06 7754537.288),0.0,0.0,Unoccupied,1
5370,POINT (1754074.725 7740855.17),1442.3092603497068,0.0005568787187067803,Rural,2
5373,POINT (1267912.359 7879989.337),0.0,0.0,Unoccupied,1
5391,POINT (1424455.369 7886504.591),0.0,0.0,Unoccupied,1
5394,POINT (1285511.158 7829962.685),0.0,0.0,Unoccupied,1
5400,POINT (1231192.037 7866309.084),0.0,0.0,Unoccupied,1
5408,POINT (1226156.004 7791091.862),0.0,0.0,Unoccupied,1
5413,POINT (1322033.015 8011193.678),0.0,0.0,Unoccupied,1
5443,POINT (1391347.339 7717690.83),0.0,0.0,Unoccupied,1
5444,POINT (1507119.758 7811962.141),263.53778523436574,0.00010175250773648412,Rural,2
5449,POINT (1461956.26 7977107.416),1121.9900538379322,0.0004332027816499806,Rural,2
5453,POINT (1255820.239 7991248.492),0.0,0.0,Unoccupied,1
5461,POINT (1239225.658 7994902.753),0.0,0.0,Unoccupied,1
5464,POINT (1435754.365 7889681.449),127.9759531082893,4.941179173663733e-05,Unoccupied,1
5470,POINT (1368189.577 7813557.511),0.0,0.0,Unoccupied,1
5472,POINT (1393067.727 7918575.143),0.0,0.0,Unoccupied,1
5486,POINT (1428943.526 8016774.266),151.9936830524452,5.8685089111365454e-05,Unoccupied,1
5491,POINT (1349476.489 7765091.549),0.0,0.0,Unoccupied,1
5494,POINT (1666012.325 7707418.038),0.0,0.0,Unoccupied,1
5499,POINT (1326532.353 7973123.742),0.0,0.0,Unoccupied,1
5501,POINT (1386099.237 7894509.154),0.0,0.0,Unoccupied,1
5502,POINT (1389596.44 7827580.832),137.6881986066556,5.3161710687850706e-05,Unoccupied,1
5503,POINT (1696697.925 7736873.329),0.0,0.0,Unoccupied,1
5506,POINT (1474219.347 7710111.058),0.0,0.0,Unoccupied,1
5508,POINT (1295307.129 7847376.364),0.0,0.0,Unoccupied,1
5511,POINT (1448300.45 7900896.776),2141.399300577549,0.0008267988922542755,Slightly Rural,3
5514,POINT (1610813.7 7722368.891),0.0,0.0,Unoccupied,1
5530,POINT (1449730.705 7722417.034),0.0,0.0,Unoccupied,1
5531,POINT (1310476.022 8003976.513),10150.36225057848,0.00391907677493611,Slightly Rural,3
5533,POINT (1572907.109 7773976.338),260.58243994224296,0.00010061144253995726,Rural,2
5534,POINT (1597126.037 7762004.332),0.0,0.0,Unoccupied,1
5536,POINT (1326025.412 7825787.047),1274.4915345402803,0.0004920839325300764,Rural,2
5538,POINT (1417097.643 7754378.919),132.14057377922708,5.101976076719689e-05,Unoccupied,1
5548,POINT (1333633.288 7939113.563),0.0,0.0,Unoccupied,1
5550,POINT (1219176.445 7729169.419),0.0,0.0,Unoccupied,1
5566,POINT (1625897.482 7754377.657),13578.77626161092,0.005242794824972899,Suburban,4
5569,POINT (1442967.349 7900552.525),1337.2193776411452,0.0005163032881520321,Rural,2
5578,POINT (1435728.22 7790563.526),0.0,0.0,Unoccupied,1
5582,POINT (1324255.018 7738841.204),0.0,0.0,Unoccupied,1
5592,POINT (1228538.954 8020910.917),546.7094691842107,0.0002110857061476185,Rural,2
5593,POINT (1368488.843 7884553.262),0.0,0.0,Unoccupied,1
5594,POINT (1232095.491 7908559.559),0.0,0.0,Unoccupied,1
5596,POINT (1498370.225 7946797.16),0.0,0.0,Unoccupied,1
5598,POINT (1351535.286 7709133.98),0.0,0.0,Unoccupied,1
5603,POINT (1253740.022 7980921.1),0.0,0.0,Unoccupied,1
5615,POINT (1264673.137 7782666.522),0.0,0.0,Unoccupied,1
5618,POINT (1351914.297 7942680.947),0.0,0.0,Unoccupied,1
5626,POINT (1229820.572 7731689.012),0.0,0.0,Unoccupied,1
5627,POINT (1389438.958 8001601.439),593.2315705412681,0.00022904798990150882,Rural,2
5628,POINT (1532404.427 7767834.234),0.0,0.0,Unoccupied,1
5643,POINT (1259848.95 7869739.559),207.85725021138973,8.025413297531482e-05,Unoccupied,1
5645,POINT (1287479.845 8008832.075),0.0,0.0,Unoccupied,1
5649,POINT (1447625.203 7728962.444),0.0,0.0,Unoccupied,1
5657,POINT (1273388.777 7847959.412),350.8438845975767,0.00013546158115454113,Rural,2
5662,POINT (1274054.898 7854055.192),379.67915876741546,0.0001465949427536791,Rural,2
5676,POINT (1496924.274 8002765.664),2549.8231465853605,0.000984492220798099,Slightly Rural,3
5682,POINT (1510235.823 7762858.318),0.0,0.0,Unoccupied,1
5686,POINT (1447398.803 7962316.485),0.0,0.0,Unoccupied,1
5688,POINT (1749414.319 7712887.799),0.0,0.0,Unoccupied,1
5689,POINT (1244844.71 7712144.573),0.0,0.0,Unoccupied,1
5691,POINT (1757124.993 7745968.791),0.0,0.0,Unoccupied,1
5694,POINT (1322996.715 7703575.944),0.0,0.0,Unoccupied,1
